,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
783,11.898078029740391,228.1326731898399,8296.550611117107,9.899636695088748,346.6497504059977,500.16921032564386,15.486862374734356,63.5294601220341,3.024968486584322,1
784,7.442536475327728,180.85909058042748,18223.02707963232,8.577249576739348,405.3200156744775,564.7934853202896,14.768336556220618,57.75755359567784,2.191138421703526,1
785,5.1408005276963324,209.3585611702615,21407.614287150733,4.415975931396426,230.55585580745375,378.89718961176186,2.1999999999999886,86.73722285990391,4.19225744935354,1
788,9.62210598702481,182.90972778877608,30307.217674994205,5.657004242761536,422.44568076530226,573.3304971144634,17.69971822487213,45.906782420243275,3.9755718490561622,1
789,5.361211666098464,171.3155430385799,24709.728858137216,4.184890691838287,366.8149789191132,490.658746989276,15.122672246121171,33.11961259894036,1.8125289395642201,1
791,6.376408434486552,182.1210381950736,33046.727605817854,5.35153318891046,362.3521434337637,350.2363263750095,7.592515750140421,66.22567377981284,5.404045772985421,1
792,3.94012545989782,163.17165313895137,25911.32167953699,4.1385400369940015,371.96717975283417,487.98518514497283,17.751705391115934,63.61240285441543,3.4780048078684977,1
793,6.916825973221457,210.8604385605893,29263.554068981717,6.011610979169929,252.23132963398223,392.3635857582856,12.892210110530016,77.0797800059377,4.598622246118412,1
794,9.146557555894002,226.09342489483132,6787.4846600177025,9.241762922024453,319.02580857134706,459.5690213665925,14.110476241241429,80.57114618641259,3.210881938583371,1
795,10.268414718941344,225.0742180753637,14694.420624957002,6.72284290895704,300.7637719072286,353.63091289268687,13.553796408122821,64.01294426739247,5.199864588297582,1
797,7.368768530294822,213.1970192164436,18452.02299450765,8.292444792039035,294.34485798287767,496.2708509833169,10.545091766314382,94.83774269711357,3.813881276266772,1
799,9.393148441549062,215.05136457391643,20592.258942126427,10.08953714883008,331.33873865435396,447.0744599342789,10.778632633397708,54.426968366225395,4.665681059368009,1
800,7.296572875466082,197.64695056521748,22535.085158347272,9.288199604583657,323.4490541501673,353.06290657482936,6.039669028207072,82.53617278221557,4.679168643298429,1
801,8.90086469660199,211.3068119064913,9592.151333127596,8.863272376077974,348.4378198773213,333.7753271428022,18.26795085399624,68.33316991333467,4.518750669722005,1
802,8.107244312818498,228.17185869027904,18364.83141799289,6.185947771279678,246.94261132183635,369.9031987488926,14.613422635818381,101.35152539223304,4.688271256294098,1
803,7.804368873943725,216.67386912339214,14160.68676634536,6.060143581856844,281.3559753961226,468.21253740327063,15.147546975476814,62.86062679512961,4.075556975063991,1
804,4.666148130914807,171.28870012027198,35680.067877428795,4.8943736166150975,314.6138512073473,501.90286412711333,14.210624450932643,56.91025405730439,4.55686375232757,1
805,10.90507641006552,207.0048365573147,16099.151895652394,8.186478946067783,369.6838668975199,575.3090369357701,17.556879619378833,80.74984922425074,3.7202643792172,1
806,4.739548767002988,162.24688566600025,27215.902741709906,2.8625353744529884,372.8150748102446,437.21759018140494,15.13047648872248,65.0912914244809,2.942348225414489,1
807,9.869231934989052,223.77266131857743,29549.658822916183,7.716922923418478,281.11849034749616,356.1819158560579,14.202664062204065,84.01358459214303,4.736849577023042,1
809,5.827541211542772,191.00493039601548,25863.34324460301,4.823831505497687,316.025512946158,370.3572882122672,18.361858064077577,48.6581086223875,3.1791287413400817,1
810,0.9899122128791388,133.21694156018071,16922.853898585206,9.29328864439756,444.3757306927798,322.2911912358913,10.430076340816356,43.578465511884225,5.160603788160604,1
812,9.485832873402853,218.7382355335101,15357.83337292032,8.534458442405425,315.83139625832393,429.62221218257963,15.62113869588683,64.8260282011821,3.221129818784097,1
813,6.435722716949114,214.72466925844697,9363.853987617851,9.99762356652512,273.4631393655443,508.3452070117082,12.925869662663727,71.42858985087607,4.925339107073759,1
814,6.365497241052184,205.0565357935376,7040.737620777599,11.30283118849055,325.32854340517343,371.57963404091737,16.352858005837504,74.31259211793055,5.125416576401367,1
816,5.452214926167416,199.22846754405663,14446.81238968584,7.689190528554683,298.3184182542306,469.1319512580189,14.020507420373008,95.30623861595619,5.190533810336874,1
818,5.433466238973562,177.82830229271073,31421.731633221036,4.584133909828415,347.09735367205786,490.28467412725024,16.066439028217076,58.41669860568201,2.8711960305894753,1
821,5.226941884272903,177.31960335088084,28398.554196372446,6.294517392979037,336.29291845464064,328.3874298042128,18.463094761579388,62.075901989424956,2.2595502886491894,0
822,4.594209164354396,185.63285813186496,27981.091190195864,6.761683214465977,354.78521743431884,380.72325234526323,13.983833008387478,74.57691444202689,4.917909886714817,0
824,6.400256164229512,172.2990001423738,15936.247359864004,4.935997766107354,340.39293036634086,435.40560983624266,11.075621804849503,58.36599451072914,4.561493818692693,0
826,6.901863448736067,164.72348623241737,20442.61501430499,5.163931372998991,341.53708898075774,468.4163498271398,10.362622626299128,65.69487776478397,4.047907292461217,0
828,7.888843574059526,228.48839375396625,15824.788728849353,8.38894421399903,314.8432912662629,423.6627074595676,17.630362462120953,56.420210305518,3.6305239854418616,0
830,6.4924031219562535,234.9145120239778,18607.213192973988,8.620697294848203,302.1313058651816,442.10420764013503,14.116823608926554,65.63675857879791,4.383394691806273,0
831,6.684699736748974,193.84093110096603,34157.184473577836,9.876574050392145,344.5354072354149,498.063996249716,8.818756566850709,66.65935223322833,4.030659830632323,0
834,4.758648346768644,203.53783248501045,23603.06541683117,7.667128478800442,324.0843340714978,288.91245683813605,18.064956579413085,85.91666620114039,4.405508764376716,0
835,7.440825031061318,183.36271260192402,17259.852302409414,4.6102446924534215,335.62644263299217,452.99529278702033,9.700906282901087,80.53706529171714,2.496342612338434,0
836,8.054885744073163,200.94348395288242,12642.065947280007,7.3098216386298445,334.44206430768384,446.7484416115787,14.94908036525527,71.20203815261473,3.514097774584284,0
837,7.06183097218188,215.94632201513352,24991.766020523846,9.138390839362149,321.4733595649965,431.4246894278691,12.950444156120966,64.02559032278475,4.299018586936102,0
839,7.611609817181437,222.2522694745392,25063.68301331781,8.561123755060422,287.9481232044328,505.26548263739716,18.2737569562791,68.39541320826186,2.873261209549148,0
840,4.69143831512022,200.88940639383003,32182.262317798355,8.571649638299693,364.7467863440447,516.8516225307659,12.404438749151213,85.02622691054913,2.7307922743715487,0
841,8.064170137236562,209.83933337513497,8712.00258845446,8.591510126308991,355.4437210928737,338.8481579462765,18.721311565047074,106.24306597594679,3.2460772232480752,0
842,4.292966858149657,212.80864540548384,30434.269118406635,8.630313014071895,333.48254007833225,382.92236297175623,15.77992197023735,39.775513219931405,2.8049235828692907,0
844,9.085637101693884,238.22196802665175,9001.658753142132,9.820230918736057,325.1048470296242,381.34658214927566,19.19574006013147,98.49081929088932,2.544020275544053,0
845,6.59244250778529,242.48047267706792,9381.239930798449,7.303183678175727,312.8143949567998,440.60113456028665,14.02729679512936,70.92987947008055,3.0608273538358923,0
847,8.990317233704655,195.8090284215049,23728.294014562045,7.508305289508399,348.71461261339243,551.5403897934349,15.254391841066875,75.9078693330705,4.494544339362194,0
849,6.7391576920220535,156.48275940474178,30950.681099821508,6.543089824078055,363.1796235138332,425.288836697235,11.653457753679335,70.36704881802933,5.214484016180421,0
851,6.492627157365379,213.06538481772859,34314.08709117726,9.041146084843438,335.2919259090636,313.2547429967247,11.135311827023882,70.82910986892458,3.3787784927745594,0
852,6.753128352860488,191.98299454026642,18222.931957438417,3.9209736624247262,296.19661804154134,389.74246214090203,9.689143567978249,92.21961522923112,5.102516756563615,0
854,8.296344055589273,198.19705121398164,17468.99980174377,8.262903987469691,369.5907404838077,294.3251422152158,18.026098152350755,44.06162518425721,5.400810789347246,0
856,7.918183320861496,224.15200454884612,20012.172975903424,9.00872609354944,302.39360529274103,421.8900828269085,22.187849207934164,72.72786842315767,4.764193594306708,0
860,8.783167623905637,218.0328397705385,16183.586649397505,7.3904740959480675,334.0538854587382,389.02161560303284,16.354520235606856,47.10098206923328,4.274136884143136,0
862,8.159666704184943,215.64821633422144,17068.29886291952,8.769621767000698,319.25320113032916,459.5411588311162,14.192544352996777,60.37372230282647,2.9571948491508118,0
863,7.685396843315841,230.33570757087398,7324.7014254584665,7.991366182885693,331.5125334296874,492.85039138945166,14.233951597560976,74.06865815718629,4.179187127681619,0
864,7.76202074451675,173.63674203102448,15548.416673502205,5.018671102233063,330.39097625993696,520.6407737607899,11.147704109056633,87.48150459921058,3.2563013285827784,0
865,7.207931097430972,204.0103465293257,18493.872175475164,5.557863755660677,311.5682271859919,437.5120420878665,12.99459553667674,31.39045029431969,4.705561883525116,0
866,6.98704150028991,169.7271157728339,19472.624328496444,5.017698088295537,366.0189195933706,425.6709639584517,17.314681125653518,48.8821984337697,4.475161102744778,0
867,4.69219656349297,221.54777341772672,24211.63077025936,9.363249825363393,307.71399582698444,406.55166701639206,12.6182517815746,60.00314767599866,4.009006061677201,0
871,10.695532491586297,220.45107827315525,10571.770376968932,6.521422284947895,295.9760943834978,414.25608647589286,14.774800598861418,58.73593288503939,4.154845327510767,0
872,6.791696906894756,175.89434585427838,21467.950865982875,7.101223816321488,349.49217731775,427.2397403288587,12.556983190453082,55.253911625764026,2.8173913739618963,0
875,4.4897837961991724,188.2519391176551,14906.047921749065,8.486030243192529,374.2269262476081,518.5852526497779,11.22657798925934,65.18275873376899,3.776225631479449,0
876,8.020869102871476,175.87367621010688,21759.363929401574,7.487278120016828,352.98311196312886,428.66096486233664,4.966861618807002,72.30521867157222,3.4421212362955,0
877,5.0900353321672975,174.26635748737323,34094.057177437855,6.741909445204502,376.66360787939385,526.3610815801607,17.107563130581752,48.54625749608629,4.838862280223715,0
879,6.702496216244025,208.55378445476,29057.227617489447,7.029491110970192,302.7449601923821,361.947758191616,10.61458158945743,53.87973715099732,4.267952933982107,0
881,6.571099216507485,207.7410250148432,23372.882653692348,6.280195162130878,313.8469724655427,497.90231984559006,12.87480497903141,75.41671019846203,4.555949236427071,0
882,8.509220048921595,200.30434810024082,10587.30492947499,6.392545063613865,307.3989595178693,585.2226283821852,11.798990545970867,63.82756869408699,2.5198915810235114,0
883,5.953981878134785,186.4570837495747,32241.079614323662,8.439680712314411,347.71315716547457,416.0909978934503,14.63892651804201,68.90775427223289,4.071916487170484,0
886,10.632909606071514,198.37801183496518,12958.74845688364,7.135496643869767,322.62324865918737,522.0278703100936,16.72219460413686,71.77601755015179,3.72245485080585,0
888,7.1830959315085465,200.3681589558252,13501.677965117036,7.982096708062272,358.3318489494098,617.5409064911263,11.176548128135948,71.53683430131463,3.8065394387932265,0
889,5.9234414145714815,167.65860220231824,25951.55403567293,6.296103203499957,350.3819810895708,471.8575106841912,15.770464179694786,53.321812334210854,4.107363630145296,0
890,7.377036503769028,175.00827573199035,15340.95183902318,6.144844982231076,371.01052383443306,579.4618244285434,11.915739635208695,78.17917083840429,4.531658688151207,0
891,7.833495881064738,220.95743260845882,28338.98146056608,9.370848444420924,316.2744033370946,462.1424241704442,15.333004583810007,57.033521765671736,5.580829963035424,0
892,4.745764371481156,186.3031370656567,33153.81297558052,8.840473500525777,370.1678510128087,296.96410172607307,14.784313577379407,48.45137453619465,3.6991462587291006,0
893,9.055825784677507,196.4758988572676,20226.287944826712,5.838594348296554,298.80356031305337,342.35941054072777,12.813634258709556,84.27921839519584,5.456912830156691,0
894,5.492155982957837,176.27140374150653,26422.097888905493,8.072933637567951,366.64476621156456,500.93878786517166,7.609797727014268,59.39678681320408,3.2941293660854356,0
895,4.487517479010938,199.0514027334056,36860.468899312655,9.751560796636284,338.049427529092,390.5669453150999,8.123470111531901,75.668784523371,2.7657222477016736,0
896,7.0271856592718756,185.32070143113654,30988.97301937858,8.600477186834942,327.46266996635546,326.2690801979097,9.98201022863941,52.71658853811383,5.353043339815189,0
897,10.200644508442187,182.08060130241986,8016.202938437553,5.567500642050892,337.78157990042223,291.6002827897236,13.469924019423274,50.5673721316793,5.174719758892985,0
901,7.344975869046369,182.30694217406872,5689.804404872833,6.764349993180453,373.8727850052545,360.1844730557162,20.48390229703,73.48898065084019,3.418763194643632,0
903,8.285395274908012,196.55206780599013,19096.822369475918,7.3578572545432035,342.93688098971217,388.94116300743104,14.1514730717181,73.18701322910556,5.438487906597953,0
904,5.949518764061151,160.44263125887431,16898.808297192718,6.045906439607807,367.3285416831002,451.01278841833715,16.359951099329464,62.36823391884997,4.072197621614667,0
907,5.296578803810236,220.0808324081126,39537.08646010253,9.232766061940334,322.43359180720375,393.3886032687506,10.583336152737273,58.80146948488686,3.9184698008316814,0
908,10.282067974894762,198.5463634904045,8108.2973216246055,5.548407103735634,332.0179352741973,568.0789801609982,15.661692291693953,28.77061883880711,4.5729230043865705,0
909,7.0168361132545805,167.36218705179016,18014.99570314822,5.903058231468139,362.52341586237503,471.48439459306235,10.692587986909416,45.00201441983209,4.101397991008648,0
910,6.871607245014968,197.51709338436092,19557.99372436916,8.31134872749755,355.0872579059655,379.50773853152845,18.240711615825887,65.6942303934959,4.180389311503939,0
913,8.238878989445276,198.21340514168068,11451.312217210627,5.308989560204696,309.3294234572413,401.0637636598361,13.243329279142413,81.19771042934019,2.784712796717906,0
914,5.791154373453377,190.43167918167316,20288.235569468678,6.2983657953052665,347.04102025515056,544.8574805951714,17.70683826106898,84.3881914284642,4.104834816564649,0
915,6.153368956728867,237.1398277848029,22052.03461898169,8.090493963325427,306.2391798679571,485.0984831368037,17.075262589369462,58.10825855736369,4.030337485422805,0
916,7.303051906328317,196.95287516726086,22053.01026214273,5.392692829400886,305.22156360716315,451.60592395435793,14.665560528066349,71.71077867727018,4.144869940408154,0
917,7.592672300075482,177.08083947966972,14912.225506241868,6.041143671607492,349.24061445133964,355.2844422914269,17.161966066690926,42.115256925159954,3.341426728065969,0
921,4.922045466248699,197.28720656204436,38494.720245693185,9.144953298114434,383.23913829249494,357.4707042141214,13.12594167071552,61.864579653329905,2.2916945360231717,0
925,7.6021214747799855,199.35316552769717,11346.143452721664,6.900379647327515,304.9664881421143,210.31918197203672,17.925782394769897,62.84667263345214,3.6988747689394295,0
926,8.846281956910712,188.41500063590348,17734.949625157653,6.057867647319615,317.15054450576514,419.39556905923286,17.115446767167782,60.25157823210826,2.9250375580069843,0
927,6.751698586301178,203.40045194899608,26325.817698746418,8.365470022720896,341.89563614291336,381.44038818927254,19.52731892757112,58.293945043696525,3.7560066720223904,0
930,5.0882131973245475,159.96261228698884,39125.20919646321,6.055622508469588,375.61918603346015,400.1553243308145,20.189599511928638,68.68869382332437,2.6006186786445613,0
931,6.9549072165208425,159.76639942606482,21895.28570063413,4.4939000978171615,337.26717749262025,482.5982701668688,10.663491631406599,78.76359170252717,3.1697149759427248,0
933,9.51965998447032,204.0809451324609,17258.188354998932,6.1540725814669415,310.71629355538414,395.6985381563546,17.061389471896575,44.273378774531594,3.99455613628636,0
934,4.700392723840932,195.35280730935835,35216.534274067046,7.9190831602624785,335.2793762358441,539.4646482053535,9.852784882147377,64.72133077045875,3.4819436960057586,0
935,10.386132934434618,200.8911924118444,17982.38725646974,5.8455016413385055,338.9992736864435,336.27970707624337,14.31941120798757,62.15668614059154,4.9213406247861995,0
936,5.7465291944553485,183.4717940691837,35633.268510737624,6.066386357101847,327.55784990506214,354.1744374501004,12.548871080271056,70.52597176663872,3.8083720062115067,0
939,10.81128950039724,209.10304997116677,11848.22826962888,10.141060053348731,349.92322923848394,393.1864462213317,15.474875939143827,66.03031725974894,4.416183694491997,0
940,8.966835972567806,228.69135473127255,16764.85476462537,7.137871354061048,320.5559945481708,456.42648852823964,12.59999831402962,77.33013702016315,3.6543549623702583,0
942,6.848805452540466,204.81271080146217,20555.5595722516,9.775004066265419,387.6863876572008,389.63822785521234,12.298753224346001,49.452046235830316,3.13004476285238,0
943,8.861701556503958,200.61229861795468,15247.128030884563,6.050225266127892,313.12708140471705,521.7741144719578,13.780426739099028,69.87048423586893,3.5791072422859003,0
944,4.252985000876296,149.93865467860903,20497.82222494166,3.2711440240210687,302.81982256988954,427.113755709961,16.086949496694956,68.20087711530671,3.5883004203422497,0
945,6.729829903890115,229.40778359934313,23114.031833173693,9.733356110206712,321.16046339092526,521.8355248342822,13.140447191472047,68.25206670165501,4.724321913211669,0
946,5.924540482437397,186.62006839626326,44376.18738226209,6.614180462593355,341.6377735314358,273.44683817182425,12.75811531659724,59.45669088659756,4.224342508773007,0
949,6.470151959152822,176.73637570597813,30594.280674736612,4.39313814981189,324.6592334189808,524.9097809286851,16.614247513308953,84.29970286763692,3.12539111192484,0
950,6.9303914696693925,190.18938780328673,25780.059077000562,6.259352880963182,331.030251472318,481.73755931113783,14.04948263854152,70.5863604845371,3.6997960364086304,0
952,7.421997644251864,220.38531444455876,15772.65316965401,9.157615312499004,319.91293883079237,463.29691392023176,16.98166010773798,80.26935416971041,3.6036095808461335,0
954,6.204429354069557,211.64095798844986,35439.687840102146,6.236836216752793,314.13131744806606,552.4627918140325,8.660869467991686,56.35009617776554,4.106807505488429,0
955,9.066628053764036,203.38412335744258,22710.458374287573,5.962836939385372,321.585935583121,496.1614523919844,18.367620901414057,76.41651044619394,4.055421250793916,0
956,4.713116701054448,209.34205088564119,20070.56779192111,6.591108949152465,301.9655414236933,354.1701813081383,14.02383446699258,89.65078816454177,3.923356035619532,0
957,10.581385987628256,213.7764386430209,11298.450090961083,7.668897441408558,300.1846216565569,497.1691281404874,17.971294715764092,83.34530446606001,2.966945650593862,0
959,6.138785151951198,158.42212899215392,20129.978819791166,6.812142878738288,352.2299607158941,373.8436198842412,13.417813082753751,80.73109689533284,4.677289618268685,0
960,5.276323544024682,186.38259033476703,42063.87440465939,6.862988074575324,319.8379854103831,312.0025326122228,18.9644180949158,71.39897597610202,3.883029041117391,0
961,6.776879087805668,189.4388127117384,19663.791311949764,8.386403518156909,375.45734529861016,420.35739237780547,14.831560048074836,61.050419702315565,3.3220650065306265,0
962,7.2394159210992495,211.8728278553768,13911.826629262705,8.204071005976033,345.043983077118,494.4169099336764,15.416474942107756,32.74561137229618,4.531825294993109,0
964,8.40876623110244,210.7954061081746,27662.3971005681,6.6342101132597895,291.68765349020185,555.5809780414642,12.344834054962346,67.0618235577468,2.372791476751066,0
966,7.3669152841286385,185.0435966854514,14151.760083229843,5.584369157426572,324.5704590928802,336.9568673447205,15.233825865303855,49.99703388737544,3.051316562922508,0
968,7.85647110046138,204.7834281119136,5619.1355578658495,5.816703197883762,343.5454193290751,432.0431197634572,14.947720392496365,55.96161317869347,4.534681098281898,0
969,5.1583964095065,189.29578865279515,35086.39696295498,6.736118026809487,340.8718190736006,331.58672579159185,12.909797813297816,61.34466370036797,4.64585243479195,0
973,4.443850856498079,240.1679011693049,24070.26365063543,9.768406488617066,338.05243721739816,533.9686469612033,11.877581684861186,69.0365227600328,5.038118946233022,0
974,8.247148271309296,175.9118303359524,9913.963345655573,4.97450612352311,324.4333076993704,302.2004960220483,11.070511434752634,71.43816536402366,3.9419692604615837,0
975,4.902158988606676,214.6437558383546,28278.78927563409,9.915647165119752,337.1375529738036,375.03636850099565,15.50314419697014,61.59103601226189,3.499048522914918,0
976,6.863136249939929,194.58665933625855,23610.517563168363,8.193416004409773,346.7680518629708,439.22961563090263,14.659740899108273,89.02719616674976,4.319777194854658,0
977,6.6695323796655455,190.751164895691,16246.173191143025,6.3729751476612595,324.34189329335214,383.2458249968398,7.852085540481937,86.44056051532446,1.9648630966312208,0
978,7.5956699836912716,207.11547021781803,13486.142191111216,6.192662700732348,328.20956619648535,452.4457460335967,14.810630407330676,88.02036522527102,3.403393176535209,0
979,8.16307638255827,183.161852838536,20335.676509585464,6.028559416620544,333.08445479723775,475.2964708257297,18.248097886030045,49.604842402550446,3.2872439708103185,0
980,8.870278259927936,193.36994794404572,16854.129457255585,5.180105640804004,318.35461164266616,355.4709250099151,19.032218873257307,58.80919943807086,4.18274066496293,0
981,8.769676021676739,215.36874163114518,13969.438862550478,7.548543437259352,322.7990701515252,369.01666678598815,18.91918835431352,54.75521405592215,3.7767184616875142,0
983,7.790874862321438,196.47871239391358,24061.349595752934,6.785685189577224,350.11725381508217,471.5185363734346,15.343315642141533,44.544627068315805,3.076214340708842,0
986,7.6512942259202,200.71705131983933,11699.133549843924,6.648272780493369,349.2554448108448,420.82836218685316,18.863817480730177,52.908851021661604,3.2580416465868867,0
987,4.771490668948942,200.37407558257127,48002.084596001136,9.16523914539234,340.3101757689064,310.9278352799708,18.768328212490932,63.664155341500845,3.936972573012225,0
989,5.392057606591849,198.01716522795383,19900.407837851708,7.843225649588568,348.9519243493828,419.8139560073954,14.6165091801181,80.56825164955275,2.978925444705386,0
990,5.477283049476332,165.43609335155574,29046.083515231163,5.523010780807941,370.89308509202164,488.7745947823073,17.265186340258428,80.23479707714105,6.357438520067428,0
993,8.347949482501885,231.2031014233733,13533.230032975183,7.623603583169213,313.67112741775213,527.3808709541483,18.663901084453187,58.05286607131876,4.2178614305758515,0
996,6.8362249386776055,166.74296159202632,24293.172662812045,6.861235191713022,332.8815818756824,390.8049552883856,16.006990841417288,87.10192477874367,3.666613685710395,0
998,6.4900371749289025,205.5415171695257,19397.323888893363,7.894244798435495,368.5610730195575,479.7861954284083,15.805084833527188,56.98201953997934,2.4308832940853216,0
1000,6.64884918609138,181.6881220667947,30733.503837612338,5.96127222367226,343.92522231141317,257.7041794322704,17.758443680683232,35.29618141853637,4.827527398066652,0
1002,9.323583858284508,212.71066980589015,15751.175300296723,5.501070114239316,296.84851200300085,399.7737042300347,10.62226549121732,74.55428505833693,3.0066502218558617,0
1003,4.58196872788087,186.09791528107442,33897.06820165686,6.3584022962415565,316.5527913894788,406.38237797406714,19.69984804212288,62.3233034807969,4.500207624732678,0
1004,7.884841993204571,229.2426598319009,21733.828043581634,7.903081469320278,315.1899837510024,368.7708937067602,11.635399275284044,49.804322250056934,4.631640754077167,0
1005,6.168838539281276,238.30104775006848,24827.51664087316,7.7200109589287775,269.49017326233366,482.6733272625631,22.091990222757488,79.16928110264583,4.435760073378446,0
1006,7.230845306553175,177.57480307423378,17864.689385537968,5.8182290158464225,343.5933323950082,367.689991785902,19.912950169640904,59.30305301704904,5.6220180808558835,0
1008,8.693104326309326,184.77280935553472,13283.77805343001,6.521814669653312,348.55479203877144,560.9659101723107,13.978347933221698,71.7338451084036,2.8982230607674366,0
1010,4.79746018165997,190.31512684019333,21280.246558722727,6.188502911703348,326.7941937801377,357.43619337949826,11.713821016373572,63.86306845783824,4.038502789352143,0
1011,9.319176393077573,199.33356542130002,14294.240349959267,7.784940449239423,366.05175188089066,338.44144996454025,15.215292663693788,63.39146814555415,4.1292304163898566,0
1012,7.5816875774494505,180.74914015853486,11989.2462425416,4.977306609069512,328.17697771424764,617.8835131421283,13.561252950564379,39.215917479677096,4.457282487105633,0
1013,5.348213658597068,232.66850873112725,11797.920916457138,7.816284866414023,312.98675321568174,371.91064735605113,11.975680496544724,65.79702323523554,3.3111681102507315,0
1014,5.487876362610197,179.20698312178777,20162.01861786685,5.211430347967574,305.2641420711427,510.60938505543515,12.588474813106412,58.86155797518673,4.223576482290001,0
1016,8.31595907145097,221.2702227529179,16123.304450528045,9.475801128782289,348.1773307361863,501.6739825863527,22.15974722756329,75.36497409259994,2.760212573568241,0
1017,8.55107774771961,216.41593213399563,28909.29028415305,6.936782341455183,295.22370665518866,510.89500072429865,16.2023714425128,79.85932285927395,4.046379690043383,0
1018,6.013160966461117,218.84325608559018,21573.747571113934,9.295852000738961,321.1683132149535,444.2766349599716,14.744347366499937,62.443239046913035,3.4556225409840713,0
1019,5.744067537432683,173.8508815505601,28391.998185421784,7.017330330753139,355.46158888444376,336.06180305762905,16.895179709073204,65.44736154096918,3.1716552079647324,0
1023,11.027879862695197,228.3227976007996,13124.105636341585,7.5166432155506255,319.3540394138715,376.2319179250843,8.033858640214078,48.52903792672959,4.178897908640168,0
1024,6.729580190108561,242.1641459335721,17975.553227017932,9.808651156000304,322.2351014670934,440.85943483462125,13.57122271670977,62.17947698396132,4.003458052258935,0
1026,7.159398310953258,171.816105324697,28954.801012055537,5.817090294681838,357.3287587922074,530.5264113279316,18.11704225580013,79.09444034942163,3.254926496664732,0
1028,6.209697436775357,169.31850481691768,22610.768713435307,4.87541388108418,327.3799385347764,549.2767282750748,17.015118041754018,51.5055082848889,3.893766831260585,0
1030,9.608533593881912,231.34022823516116,4544.841717583644,6.5778340481222415,300.92232972838167,328.9044942346826,11.789619287242205,78.56818211662697,3.042796943791497,0
1032,8.697122159630041,166.45277418872513,27752.000239563822,5.350923532087751,372.2640993858731,393.55579570931366,13.748667952485507,75.02454460824471,4.180567592572657,0
1033,7.748928548486438,198.8430942320297,18939.93665488096,7.3758831019097135,316.82024843006013,368.40285713597467,9.984033412182155,65.25155080129822,3.13694500654802,0
1034,7.117917746068107,216.11631856933127,20067.572788819743,9.605650817390336,349.08494896612365,331.97166097165444,17.53912969715299,84.03285791706688,4.213567957421265,0
1035,8.31002902004885,212.69827636661773,40936.15339124551,7.703374743177986,301.2544217151517,365.43121248890236,12.97186896038204,70.48525056030908,4.775784922040909,0
1036,5.5242965308965095,157.14242432238996,26220.174214138155,6.3445852748351435,379.788376466985,475.34227152384017,16.903180314450765,51.10661420520597,4.033391217742071,0
1037,10.201425755101074,190.79907898724525,8918.892600033822,4.8998748098927996,306.4953694983077,331.3789519350312,18.525433629799064,68.54744753582547,3.9644495882197432,0
1038,5.3681257542274565,190.93797928272338,32619.312974501034,8.098838844819452,351.35813382620086,435.6664691770236,11.983635213850336,107.90084193989429,2.0041425861250266,0
1039,8.937802407855287,147.9168920753456,10562.460539067479,3.6942749989494517,371.17631323875503,480.32021765647346,16.980754992450272,61.15804740064221,2.831234425504209,0
1040,8.12420782636168,207.50951515100223,26489.11470127913,8.54083737580695,318.0596239862977,431.6256771931072,10.07559844389732,63.984224899793816,4.72445657765958,0
1041,7.184973118804081,201.07921937827354,25234.427972105485,5.2166844842847695,283.7446115636523,384.0115576156745,12.427538333244627,23.136611018123226,3.665410662111125,0
1044,5.31976907293495,204.2020719666661,22390.795565630655,8.053558881344857,315.0275045018164,399.119025423894,13.97408472536074,83.15799710462977,2.925732039706137,0
1045,6.369111631336883,235.34094272075203,34456.80113231408,9.170939959898565,295.35052430858434,357.4172847663841,9.213267538901052,59.28026923898086,2.275903461382081,0
1046,6.733493842280847,197.5626645967175,27430.441731073526,6.035086878051128,303.9376700929248,397.6849857048673,19.394026670078915,54.51072513810186,3.1780036047668685,0
1047,6.883015402442057,210.5022172113451,14298.410462069065,7.243682989120733,316.7538888806488,570.424258610733,15.958333509435876,70.61583215486607,4.102291769099022,0
1048,8.013516428610776,225.15645195667926,20375.668273694242,7.837397649883607,308.59481044164386,382.01424886881586,12.666016328769047,78.76705221845322,4.4449005904963546,0
1049,8.27205509125987,204.22532906846263,24196.522678757345,8.44840522471032,332.89038245904334,500.68487324886775,15.157407524684345,71.02274371395475,5.140207742689406,0
1050,8.746985976471965,148.39372373034058,22174.781140510226,5.459171832896899,369.36988130891746,407.38082487597865,15.892078526968644,72.16401932471842,4.7637305356972295,0
1051,8.154840855474228,202.31733476003518,25620.771365199776,7.651668437911807,367.2242972013084,597.8700731609197,11.802846743479224,72.38476153380526,3.696327574847777,0
1052,9.045720545334614,222.18416908873652,22829.110842069415,7.609833075619996,293.0624593022965,558.7478629141497,15.357582771424289,44.55526428426128,4.213700443947227,0
1053,8.922409558967976,207.52072640009976,13291.922609369758,8.560537109298675,357.9443267771912,468.5383258139995,15.692738321524073,107.28232864992371,4.081728016204542,0
1054,5.96130157218858,182.10899501828223,23926.078824959288,6.1887903080650615,364.97549898448153,567.5261592301338,7.791637810541032,58.17482529048434,4.91958504678586,0
1056,8.184410006452293,166.63655383023897,17944.852375346727,4.038955038706492,331.95419943711283,363.2357556323935,12.53583833166141,56.31059225114748,4.599082200140892,0
